timestamp,videoTime,labels,self-caught,probe-caught,groupID,participantID,participant,onset,ongoing,duration,videoEndTime,Other,TimeDifference,phase_type,caught_type,performance_type,startTime,endTime,windowLength,transcript,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
2025-04-01T22:40:18.683Z,48.0,Curious,True,False,2,2_1,participant-1,False,True,2.0,604.0,False,4.0,first_half,self-caught,low,33.0,63.0,30.0,"Hello and thank you for your participation in this study. Today you will be completing the weights task with help of Joe, your assistant agent. Joe will intervene as needed. For this task you will determine the weights of the blocks in front of you. All of the block weights are in intervals of 10, so you don't need to use the slider on the scale at all.",30.00487518310547,0.3110814094543457,15.414575576782227,33.687538146972656,36.6246452331543,21.21006965637207,360.4158020019531,567.8945922851562,150.2225341796875,162.7904510498047,0.12656553089618683,0.6365835666656494,0.06173983961343765,0.09425107389688492,0.18754418194293976,0.1258043348789215,1.5729743242263794,0.982608437538147,0.9185742735862732,0.4684061110019684,0.06989364326000214,0.35585156083106995,30.73946762084961,0.27363741397857666,19.228200912475586,0.6047876477241516,15.854969024658203,0.8486264944076538,7.643890857696533,2.032466411590576,0.023591846227645874,1.97846257686615,1.2821393013000488,0.513428807258606,3.6942620277404785,1.1662334203720093,11.894214630126953,2.4309654235839844,30.881458282470703,0.4737699627876282,578.5172119140625,0.3643709421157837,1353.4854736328125,0.15835033357143402,-166.22250366210938,-0.4171191453933716,1654.602783203125,0.1498369574546814,1094.2999267578125,0.26530012488365173,-168.05569458007812,-0.38156548142433167,2767.57666015625,0.09669835865497589,973.6397094726562,0.3913610279560089,-169.51614379882812,-0.36061158776283264,-21.16982078552246,-0.3590284585952759,31.724050521850586,0.28323855996131897,-0.016564927995204926,-1.709233283996582,-0.01792268641293049,-0.8804643154144287,0.08056261390447617,0.3603886067867279,37.70280838012695,0.19974471628665924,12.188017845153809,1.1391185522079468,13.370952606201172,1.356682538986206,-3.4548187255859375,-5.691418647766113,-26.001842498779297,36.70155715942383,-0.04368428513407707,-0.004618447739630938,0.06736396998167038,2.2340779304504395,2.3380093574523926,0.0705714225769043,0.069444440305233,0.3415941894054413,0.37942221760749817,-40.06721878051758
2025-04-01T22:41:32.974Z,106.0,Curious,True,False,2,2_1,participant-1,False,True,5.0,604.0,False,18.0,first_half,self-caught,low,91.0,121.0,30.0,Okay. So we're going to be doing group two. Group two.,14.592326164245605,0.30002763867378235,12.70241928100586,13.190173149108887,13.963436126708984,1.261016845703125,529.2747802734375,571.5308837890625,141.3214874267578,99.9755859375,0.09499847888946533,0.4718986749649048,0.06986413896083832,0.07922481745481491,0.10999834537506104,0.04013420641422272,1.1790461540222168,1.75846529006958,0.7604493498802185,0.6785234808921814,0.07170524448156357,0.38473400473594666,27.499500274658203,0.20701803267002106,19.34477424621582,0.38657069206237793,19.0894832611084,0.3155827224254608,16.426485061645508,0.39991679787635803,0.04817720875144005,0.929371178150177,1.9348844289779663,0.6283956170082092,-3.5566718578338623,-0.9994169473648071,50.78899383544922,1.028534173965454,40.14890670776367,0.24805429577827454,887.9644775390625,0.2741873860359192,1474.3353271484375,0.22950796782970428,-173.5568389892578,-0.32366257905960083,1948.2489013671875,0.12143892794847488,1256.215087890625,0.2911832332611084,-174.6746368408203,-0.30735886096954346,3016.7099609375,0.08583369851112366,1153.844482421875,0.3063580393791199,-175.3367462158203,-0.298414409160614,-27.688514709472656,-0.19128020107746124,38.30063247680664,0.16409535706043243,-0.060806240886449814,-0.3191209137439728,0.002189537975937128,4.293838977813721,0.07001303881406784,0.3976980447769165,28.29875373840332,0.18589666485786438,20.080520629882812,0.40971681475639343,20.72900390625,0.2785561978816986,16.529861450195312,0.48047560453414917,-26.720401763916016,37.44627380371094,-0.06037558615207672,0.0027409063186496496,0.07219880074262619,1.1670557260513306,3.07281231880188,0.042500000447034836,0.02701147086918354,0.2742045223712921,0.3055833876132965,-41.135990142822266
2025-04-01T22:44:05.895Z,222.0,Surprised,False,True,2,2_1,participant-1,False,True,2.0,604.0,False,61.0,first_half,probe-caught,low,207.0,237.0,30.0,So it's at zero now? Okay. Pardon me. I wonder if we should double check the yellow blocks weight before making any conclusions. It could be crucial to our findings.,14.662582397460938,0.28236764669418335,12.7561674118042,13.300630569458008,14.027411460876465,1.2712440490722656,82.18521881103516,95.49796295166016,238.7285614013672,402.8613586425781,0.11585550010204315,0.6724910140037537,0.07017572969198227,0.08630889654159546,0.14475096762180328,0.07457523792982101,1.6656230688095093,2.28483510017395,1.0953288078308105,0.7198511362075806,0.07583201676607132,0.3513137698173523,28.7004451751709,0.2842663824558258,21.477426528930664,0.4403267204761505,19.875219345092773,0.5218439102172852,15.346152305603027,0.6625061631202698,0.060655105859041214,1.9354252815246582,1.790693998336792,0.5767462849617004,-3.150663137435913,-1.0937645435333252,58.7895393371582,0.9740293622016907,43.15694046020508,0.18224993348121643,831.3375244140625,0.3067990243434906,1502.9375,0.18581683933734894,-151.53298950195312,-0.4680590033531189,1904.35302734375,0.13061511516571045,1267.5970458984375,0.24942952394485474,-154.10980224609375,-0.43286481499671936,3002.4443359375,0.08728385716676712,1141.1461181640625,0.21251286566257477,-155.15869140625,-0.42017126083374023,-29.158931732177734,-0.19510018825531006,39.2923583984375,0.18803197145462036,-0.057120803743600845,-0.3700108528137207,-0.000616660516243428,-15.95157241821289,0.06991631537675858,0.3108576536178589,30.06753158569336,0.21441863477230072,24.62633514404297,0.27063310146331787,21.0057315826416,0.4112122654914856,16.119911193847656,0.602185070514679,-25.3957576751709,35.34825897216797,-0.05380282923579216,0.001366433803923428,0.07827359437942505,1.2004001140594482,4.14577054977417,0.05991934984922409,0.04922782629728317,0.17456139624118805,0.21091754734516144,-40.04309844970703
2025-04-01T22:45:09.418Z,266.0,Optimistic,True,False,2,2_1,participant-1,False,True,2.0,604.0,False,44.0,first_half,self-caught,low,251.0,281.0,30.0,Only the red block weight is given. 10 grams.,15.63556957244873,0.3207966387271881,12.89065933227539,13.834723472595215,15.551534652709961,2.6608753204345703,128.56973266601562,88.39212036132812,122.69546508789062,64.34019470214844,0.08991466462612152,1.2530936002731323,0.06156839802861214,0.06698957830667496,0.08666181564331055,0.02509341761469841,7.990400314331055,15.111551284790039,6.659629821777344,8.644173622131348,0.06930240243673325,0.8538384437561035,28.241994857788086,0.20312818884849548,22.15751075744629,0.38925665616989136,16.88591766357422,0.31970933079719543,17.480018615722656,0.3313494324684143,0.09709970653057098,1.1441158056259155,1.6198521852493286,0.629867672920227,-2.253357172012329,-1.7154195308685303,45.509037017822266,1.1602650880813599,39.963462829589844,0.3764841854572296,766.8018798828125,0.34777554869651794,1483.23046875,0.15002325177192688,-180.0933837890625,-0.2824179530143738,1846.84716796875,0.13608402013778687,1242.700927734375,0.15378330647945404,-181.11337280273438,-0.2651854455471039,2956.489990234375,0.09173233807086945,1134.7186279296875,0.22441454231739044,-181.78489685058594,-0.25517919659614563,-30.01415252685547,-0.1347917765378952,41.170772552490234,0.11259126663208008,-0.056441858410835266,-0.29805710911750793,-0.0006051387754268944,-15.928967475891113,0.06290537863969803,0.2998362183570862,31.80649757385254,0.1658378690481186,24.563495635986328,0.22335591912269592,18.583465576171875,0.39570119976997375,18.18026351928711,0.3519986569881439,-28.48906707763672,39.87712860107422,-0.06054019555449486,0.002824115799739957,0.07019485533237457,0.2667555809020996,2.271209239959717,0.043970588594675064,0.041767559945583344,0.39890623092651367,0.4581694006919861,-40.612701416015625
2025-04-01T22:45:35.075Z,287.0,Conflicted,True,False,2,2_1,participant-1,True,False,0.0,604.0,False,21.0,first_half,self-caught,low,272.0,302.0,30.0,"Only the red block weight is given. 10 grams. Oh, it's gone. These three almost equal. It's still low ground.",17.641393661499023,0.33812886476516724,12.949665069580078,14.76124382019043,24.335102081298828,11.38543701171875,334.64459228515625,540.9299926757812,156.2729949951172,110.07076263427734,0.08279748260974884,0.5891759395599365,0.061307381838560104,0.06712283194065094,0.09498826414346695,0.033680882304906845,1.2750762701034546,1.781337022781372,0.9850594997406006,2.014698028564453,0.06259483098983765,0.3353714942932129,28.453977584838867,0.21072782576084137,22.982528686523438,0.28619399666786194,16.346471786499023,0.37628957629203796,16.072906494140625,0.35456401109695435,0.11284985393285751,1.131111979484558,1.4809976816177368,0.6275827288627625,-0.891789972782135,-5.077271938323975,42.823997497558594,1.129325270652771,37.3405647277832,0.3741428256034851,682.3250122070312,0.36080649495124817,1491.7646484375,0.12646421790122986,-181.34677124023438,-0.27975305914878845,1786.537353515625,0.13386234641075134,1236.0086669921875,0.16315816342830658,-182.45944213867188,-0.26016679406166077,2888.989501953125,0.09426487237215042,1134.3856201171875,0.23893946409225464,-183.0549774169922,-0.25093889236450195,-29.332094192504883,-0.15022428333759308,39.443031311035156,0.1362142115831375,-0.04708936810493469,-0.3559392988681793,-0.00291048944927752,-3.4211177825927734,0.06175466626882553,0.31245821714401245,33.21253967285156,0.16745267808437347,24.63783836364746,0.2714395225048065,19.91680145263672,0.44832146167755127,16.84532928466797,0.3945108950138092,-28.268280029296875,39.59227752685547,-0.05780002474784851,0.0015525204362347722,0.06269601732492447,1.0336779356002808,1.9044438600540161,0.0492982417345047,0.046485599130392075,0.46339285373687744,0.48158693313598633,-42.30012893676758
2025-04-01T22:46:43.367Z,348.0,Optimistic,False,True,2,2_1,participant-1,True,False,0.0,604.0,False,61.0,second_half,probe-caught,low,333.0,363.0,30.0,So that's a 20. That's a 30. That's a 30 and this is a 30. So what should be the green one?,14.963932037353516,0.28835466504096985,12.702951431274414,13.289989471435547,14.451187133789062,1.7482357025146484,105.09935760498047,110.63175201416016,86.82539367675781,107.08385467529297,0.09643159061670303,0.8370482921600342,0.06418325006961823,0.07004717737436295,0.10568317770957947,0.04149992763996124,2.999265432357788,5.651371002197266,2.3466548919677734,3.9847917556762695,0.0762670710682869,0.8772206902503967,28.53171730041504,0.20335640013217926,21.731657028198242,0.45799151062965393,17.274240493774414,0.3782658576965332,17.21061897277832,0.3490787446498871,0.07408931106328964,1.6502330303192139,1.8614192008972168,0.6018074154853821,-2.9537065029144287,-1.3453576564788818,46.604713439941406,1.1549979448318481,42.11874771118164,0.29369595646858215,808.4990234375,0.3015361428260803,1506.77880859375,0.19677872955799103,-171.5999298095703,-0.33946555852890015,1894.7357177734375,0.12294308841228485,1265.7965087890625,0.19583095610141754,-173.2139434814453,-0.3159915506839752,2978.681396484375,0.08325579762458801,1158.473876953125,0.2551121711730957,-174.07908630371094,-0.3045915961265564,-29.258577346801758,-0.1665855199098587,40.41074752807617,0.14028996229171753,-0.057492684572935104,-0.2906264066696167,-0.001660859794355929,-6.367360591888428,0.06696414947509766,0.5416527986526489,31.0747127532959,0.16611170768737793,23.62957763671875,0.3026924133300781,17.863384246826172,0.38516855239868164,17.32301139831543,0.39132916927337646,-28.019451141357422,38.97492599487305,-0.0610194206237793,0.0008992053335532546,0.07826804369688034,0.666888952255249,3.2064130306243896,0.043437499552965164,0.03496510535478592,0.2613186836242676,0.26421019434928894,-38.91712951660156
2025-04-01T22:47:42.068Z,401.0,Confused,True,False,2,2_1,participant-1,False,True,0.0,604.0,False,53.0,second_half,self-caught,low,386.0,416.0,30.0,"No, that's just because it was selected and he was wiping. Wow, okay. Yeah, we can clear it out. Clear it out also. That looks more than 50. No, it looks like 50. This is way lighter compared to that. These two feel similar.",17.690750122070312,0.43345558643341064,12.765799522399902,13.582805633544922,25.533964157104492,12.76816463470459,227.39520263671875,213.32518005371094,173.67257690429688,114.02942657470703,0.09491508454084396,0.49819865822792053,0.0645931139588356,0.0762723758816719,0.11731573939323425,0.05272262543439865,1.4305994510650635,2.247058391571045,0.7450393438339233,0.9453187584877014,0.06609378755092621,0.30650293827056885,29.718231201171875,0.21141083538532257,21.931461334228516,0.36903712153434753,16.308713912963867,0.4409045875072479,14.619967460632324,0.49156060814857483,0.06416822224855423,1.544302225112915,1.7400809526443481,0.6134920716285706,-1.0732675790786743,-4.3118577003479,50.649391174316406,1.1262562274932861,39.73929214477539,0.30184730887413025,777.1638793945312,0.3184736371040344,1500.05517578125,0.1895396113395691,-176.80703735351562,-0.3151928782463074,1863.677734375,0.12844537198543549,1307.3687744140625,0.2417747676372528,-177.93478393554688,-0.29267001152038574,2988.101806640625,0.08642134815454483,1164.435791015625,0.20602263510227203,-178.65960693359375,-0.2821606993675232,-28.452529907226562,-0.2051423043012619,40.29787063598633,0.15252968668937683,-0.0464400090277195,-0.4516247510910034,-0.005123711656779051,-2.1111085414886475,0.0676528587937355,0.320545494556427,34.12038040161133,0.19170492887496948,23.50267219543457,0.3521510660648346,16.637901306152344,0.5665924549102783,13.118355751037598,0.6578547358512878,-27.427995681762695,38.307373046875,-0.05381370708346367,-0.0007908164407126606,0.0658830851316452,1.4671556949615479,2.1397526264190674,0.05656249821186066,0.053215913474559784,0.4027419090270996,0.4262823760509491,-41.28786849975586
2025-04-01T22:48:49.402Z,462.0,Confused,False,True,2,2_1,participant-1,False,True,0.0,604.0,False,61.0,second_half,probe-caught,low,447.0,477.0,30.0,"This is a 20. This is a 10. This should be either 40 or 50. It was balancing before, no? Like this. That's a 20.",14.357513427734375,0.25720974802970886,12.616510391235352,13.092594146728516,13.908308029174805,1.2917976379394531,140.68212890625,267.86419677734375,114.25952911376953,260.0564880371094,0.09377123415470123,1.0022128820419312,0.06500750035047531,0.07141384482383728,0.10619045794010162,0.04118295758962631,2.359198808670044,3.105736017227173,1.6459296941757202,1.7114859819412231,0.07086631655693054,0.6999796032905579,29.491647720336914,0.18934866786003113,23.507783889770508,0.341050386428833,19.06524085998535,0.34640568494796753,17.756807327270508,0.3571293354034424,0.05416887253522873,1.3296269178390503,1.701597809791565,0.6160556674003601,-3.1601991653442383,-1.0393613576889038,62.363529205322266,0.9231730699539185,45.29826354980469,0.1421862095594406,861.3248901367188,0.2787930965423584,1488.3258056640625,0.15612566471099854,-146.4967498779297,-0.48784494400024414,1937.087890625,0.11484052240848541,1261.753662109375,0.19392873346805573,-149.11334228515625,-0.4541315734386444,3027.510498046875,0.07988715916872025,1177.154296875,0.2717592716217041,-150.57952880859375,-0.4370230734348297,-30.264957427978516,-0.14108897745609283,40.68070602416992,0.14729207754135132,-0.05982721596956253,-0.27474984526634216,-0.0005465743015520275,-15.910927772521973,0.06507421284914017,0.3197985291481018,30.135818481445312,0.17777834832668304,25.51186180114746,0.20978128910064697,19.964513778686523,0.3207656741142273,18.09366798400879,0.3499961197376251,-28.93436622619629,39.359474182128906,-0.061824847012758255,-0.0003410005010664463,0.07369522750377655,0.2000666856765747,4.776219367980957,0.057412583380937576,0.04688497260212898,0.14399999380111694,0.14842557907104492,-39.961360931396484
2025-04-01T22:49:15.707Z,477.0,Optimistic,True,False,2,2_1,participant-1,False,True,0.0,604.0,False,15.0,second_half,self-caught,low,462.0,492.0,30.0,"This should be either 40 or 50. It was balancing before, no? Like this. That's a 20.",14.582490921020508,0.26855406165122986,12.664674758911133,13.2680082321167,14.184884071350098,1.5202093124389648,139.83645629882812,279.6312561035156,138.51246643066406,281.5003356933594,0.09450067579746246,1.0212390422821045,0.0635913535952568,0.07062443345785141,0.10475577414035797,0.041164420545101166,1.735698938369751,2.811788320541382,1.2801570892333984,1.4982936382293701,0.06921109557151794,0.7210803627967834,28.18895721435547,0.21753814816474915,22.01666259765625,0.386481374502182,17.758310317993164,0.3509018123149872,16.938480377197266,0.3609679341316223,0.05851435661315918,1.4359979629516602,1.7387306690216064,0.6268202066421509,-3.0741782188415527,-1.1450786590576172,58.686065673828125,1.0344606637954712,43.324920654296875,0.1771843135356903,844.0604858398438,0.2795363664627075,1473.9393310546875,0.14175555109977722,-167.88693237304688,-0.36434265971183777,1910.51025390625,0.11389146000146866,1240.3192138671875,0.20969799160957336,-169.3934326171875,-0.34376487135887146,3008.64404296875,0.07490050047636032,1158.66015625,0.3040686547756195,-170.4186553955078,-0.33046162128448486,-29.04837989807129,-0.15926159918308258,39.24514389038086,0.17186446487903595,-0.05609225481748581,-0.3116569221019745,-0.0013713143998757005,-6.665448188781738,0.06440962851047516,0.3106040060520172,29.80354881286621,0.21153956651687622,24.374664306640625,0.24247242510318756,19.189414978027344,0.36407336592674255,16.848085403442383,0.40138381719589233,-27.807497024536133,38.31545639038086,-0.060146354138851166,0.0007140117231756449,0.07048868387937546,0.30010002851486206,3.2408955097198486,0.050103090703487396,0.04060102999210358,0.2562222182750702,0.2913629710674286,-40.45676040649414
2025-04-01T22:49:15.707Z,477.0,Surprised,True,False,2,2_1,participant-1,False,True,0.0,604.0,False,0.0,second_half,self-caught,low,462.0,492.0,30.0,"This should be either 40 or 50. It was balancing before, no? Like this. That's a 20.",14.582490921020508,0.26855406165122986,12.664674758911133,13.2680082321167,14.184884071350098,1.5202093124389648,139.83645629882812,279.6312561035156,138.51246643066406,281.5003356933594,0.09450067579746246,1.0212390422821045,0.0635913535952568,0.07062443345785141,0.10475577414035797,0.041164420545101166,1.735698938369751,2.811788320541382,1.2801570892333984,1.4982936382293701,0.06921109557151794,0.7210803627967834,28.18895721435547,0.21753814816474915,22.01666259765625,0.386481374502182,17.758310317993164,0.3509018123149872,16.938480377197266,0.3609679341316223,0.05851435661315918,1.4359979629516602,1.7387306690216064,0.6268202066421509,-3.0741782188415527,-1.1450786590576172,58.686065673828125,1.0344606637954712,43.324920654296875,0.1771843135356903,844.0604858398438,0.2795363664627075,1473.9393310546875,0.14175555109977722,-167.88693237304688,-0.36434265971183777,1910.51025390625,0.11389146000146866,1240.3192138671875,0.20969799160957336,-169.3934326171875,-0.34376487135887146,3008.64404296875,0.07490050047636032,1158.66015625,0.3040686547756195,-170.4186553955078,-0.33046162128448486,-29.04837989807129,-0.15926159918308258,39.24514389038086,0.17186446487903595,-0.05609225481748581,-0.3116569221019745,-0.0013713143998757005,-6.665448188781738,0.06440962851047516,0.3106040060520172,29.80354881286621,0.21153956651687622,24.374664306640625,0.24247242510318756,19.189414978027344,0.36407336592674255,16.848085403442383,0.40138381719589233,-27.807497024536133,38.31545639038086,-0.060146354138851166,0.0007140117231756449,0.07048868387937546,0.30010002851486206,3.2408955097198486,0.050103090703487396,0.04060102999210358,0.2562222182750702,0.2913629710674286,-40.45676040649414
